103,1
103,2
103,3
103,4
103,5
103,6
103,7
103,8
103,9
103,10
103,11
103,12
103,13
103,14
103,15
105,0
105,1
105,2
105,3
105,4
105,5
106,0
106,1
106,2
106,3
106,4
106,5
108,0
108,1
109,0
109,1
110,0
110,1
111,0
111,1
112,0
112,1
113,0
113,1
114,0
114,1
115,0
115,1
116,0
116,1
117,0
117,1
119,0
119,1
119,2
119,3
119,4
119,5
119,6
119,7
119,8
119,9
121,0
121,1
121,2
121,3
121,4
122,0
122,1
122,2
122,3
122,4
124,0
124,1
125,0
125,1
126,0
126,1
127,0
127,1
128,0
128,1
129,0
129,1
130,0
130,1
132,0
133,0
133,1
133,2
133,3
133,4
133,5
133,6
133,7
133,8
133,9
133,10
133,11
133,12
133,13
133,14
133,15
133,16
133,17
133,18
133,19
133,20
133,21
133,22
133,23
133,24
133,25
133,26
133,27
133,28
133,29
133,30
133,31
133,32
133,33
133,34
135,0
135,1
135,2
135,3
135,4
135,5
135,6
135,7
135,8
135,9
135,10
135,11
135,12
135,13
135,14
135,15
135,16
135,17
135,18
135,19
135,20
135,21
135,22
135,23
135,24
135,25
135,26
135,27
135,28
135,29
135,30
135,31
135,32
135,33
135,34
135,35
137,0
137,1
138,0
138,1
139,0
139,1
140,0
140,1
141,0
141,1
142,0
142,1
143,0
143,1
144,0
144,1
146,0
146,1
147,0
147,1
148,0
148,1
149,0
149,1
150,0
150,1
151,0
151,1
152,0
152,1
153,0
153,1
155,0
155,1
156,0
156,1
157,0
157,1
158,0
158,1
159,0
159,1
160,0
160,1
161,0
161,1
162,0
162,1
164,0
164,1
165,0
165,1
166,0
166,1
167,0
167,1
168,0
168,1
169,0
169,1
170,0
170,1
171,0
171,1
173,0
173,1
174,0
174,1
175,0
175,1
176,0
176,1
178,0
178,1
179,0
179,1
180,0
180,1
181,0
181,1
183,0
183,1
184,0
184,1
186,0
186,1
187,0
187,1
189,0
189,1
192,0
192,1
192,2
192,3
192,4
192,5
192,6
192,7
192,8
192,9
192,10
192,11
192,12
192,13
193,0
193,1
193,2
193,3
193,4
193,5
193,6
193,7
193,8
193,9
193,10
193,11
193,12
193,13
193,14
193,15
195,0
195,1
195,2
195,3
195,4
195,5
195,6
195,7
195,8
195,9
195,10
195,11
195,12
195,13
195,14
195,15
195,16
195,17
195,18
195,19
195,20
195,21
197,0
197,1
197,2
197,3
197,4
197,5
197,6
197,7
197,8
197,9
197,10
198,0
198,1
198,2
198,3
198,4
198,5
198,6
198,7
198,8
198,9
198,10
200,0
200,1
201,0
201,1
202,0
202,1
203,0
203,1
204,0
204,1
205,0
205,1
206,0
206,1
207,0
207,1
208,0
208,1
209,0
209,1
210,0
210,1
212,0
212,1
212,2
212,3
212,4
212,5
212,6
212,7
212,8
212,9
212,10
212,11
212,12
212,13
212,14
212,15
212,16
212,17
212,18
212,19
212,20
212,21
212,22
212,23
212,24
212,25
212,26
212,27
212,28
212,29
212,30
212,31
212,32
212,33
212,34
212,35
214,0
214,1
214,2
214,3
214,4
214,5
214,6
214,7
214,8
214,9
214,10
214,11
214,12
214,13
214,14
214,15
214,16
214,17
214,18
214,19
214,20
214,21
214,22
214,23
214,24
214,25
214,26
214,27
214,28
214,29
214,30
214,31
214,32
214,33
214,34
214,35
216,0
216,1
217,0
217,1
218,0
218,1
219,0
219,1
220,0
220,1
221,0
221,1
222,0
222,1
223,0
223,1
225,0
225,1
226,0
226,1
227,0
227,1
228,0
228,1
229,0
229,1
230,0
230,1
231,0
231,1
232,0
232,1
234,0
234,1
235,0
235,1
236,0
236,1
237,0
237,1
238,0
238,1
239,0
239,1
240,0
240,1
241,0
241,1
243,0
243,1
244,0
244,1
245,0
245,1
246,0
246,1
247,0
247,1
248,0
248,1
249,0
249,1
250,0
250,1
252,0
252,1
253,0
253,1
254,0
254,1
255,0
255,1
257,0
257,1
258,0
258,1
259,0
259,1
260,0
260,1
262,0
262,1
263,0
263,1
265,0
265,1
266,0
266,1
268,0
268,1
271,0
271,1
271,2
271,3
271,4
271,5
271,6
271,7
271,8
271,9
271,10
271,11
271,12
271,13
271,14
271,15
271,16
271,17
271,18
272,0
272,1
272,2
272,3
272,4
272,5
272,6
272,7
272,8
272,9
272,10
272,11
274,0
274,1
274,2
274,3
274,4
274,5
274,6
274,7
274,8
274,9
274,10
274,11
276,0
276,1
276,2
276,3
276,4
276,5
277,0
277,1
277,2
277,3
277,4
277,5
279,0
279,1
280,0
280,1
281,0
281,1
282,0
282,1
283,0
283,1
284,0
284,1
286,0
286,1
286,2
286,3
286,4
286,5
286,6
286,7
286,8
286,9
286,10
286,11
286,12
286,13
286,14
286,15
286,16
286,17
286,18
286,19
286,20
286,21
286,22
286,23
286,24
286,25
286,26
286,27
286,28
286,29
286,30
286,31
286,32
286,33
286,34
286,35
288,0
288,1
288,2
288,3
288,4
288,5
288,6
288,7
288,8
288,9
288,10
288,11
288,12
288,13
288,14
288,15
288,16
288,17
288,18
288,19
288,20
288,21
288,22
288,23
288,24
288,25
288,26
288,27
288,28
288,29
288,30
288,31
288,32
288,33
288,34
288,35
290,0
290,1
291,0
291,1
292,0
292,1
293,0
293,1
294,0
294,1
295,0
295,1
296,0
296,1
297,0
297,1
299,0
299,1
300,0
300,1
301,0
301,1
302,0
302,1
303,0
303,1
304,0
304,1
305,0
305,1
306,0
306,1
308,0
308,1
309,0
309,1
310,0
310,1
311,0
311,1
312,0
312,1
313,0
313,1
314,0
314,1
315,0
315,1
317,0
317,1
318,0
318,1
319,0
319,1
320,0
320,1
321,0
321,1
322,0
322,1
323,0
323,1
324,0
324,1
326,0
326,1
327,0
327,1
328,0
328,1
329,0
329,1
331,0
331,1
332,0
332,1
333,0
333,1
334,0
334,1
336,0
336,1
337,0
337,1
339,0
339,1
340,0
340,1
342,0
342,1
345,0
345,1
345,2
345,3
345,4
345,5
345,6
345,7
345,8
345,9
345,10
345,11
346,0
346,1
346,2
346,3
346,4
346,5
346,6
346,7
348,0
348,1
348,2
348,3
348,4
348,5
348,6
348,7
348,8
348,9
348,10
348,11
348,12
348,13
348,14
348,15
348,16
348,17
350,0
350,1
350,2
350,3
350,4
350,5
350,6
350,7
350,8
350,9
350,10
350,11
350,12
350,13
350,14
350,15
350,16
350,17
352,0
352,1
352,2
352,3
353,0
353,1
353,2
353,3
355,0
355,1
356,0
356,1
357,0
357,1
358,0
358,1
360,0
360,1
360,2
360,3
361,0
361,1
361,2
361,3
363,0
363,1
364,0
364,1
365,0
365,1
366,0
366,1
368,0
368,1
369,0
369,1
371,0
371,1
375,0
375,1
375,2
375,3
375,4
375,5
375,6
375,7
375,8
375,9
375,10
375,11
377,0
377,1
378,0
378,1
379,0
379,1
380,0
380,1
382,0
382,1
383,0
383,1
384,0
384,1
385,0
385,1
387,0
387,1
388,0
388,1
390,0
390,1
393,0
393,1
393,2
393,3
393,4
393,5
393,6
393,7
393,8
393,9
393,10
393,11
395,0
395,1
395,2
395,3
395,4
395,5
396,0
396,1
396,2
396,3
396,4
396,5
400,0
400,1
402,0
402,1
406,0
406,1
406,2
406,3
406,4
406,5
406,6
406,7
406,8
406,9
406,10
406,11
406,12
406,13
406,14
406,15
408,0
408,1
409,0
409,1
410,0
410,1
411,0
411,1
412,0
412,1
413,0
413,1
414,0
414,1
415,0
415,1
417,0
417,1
418,0
418,1
419,0
419,1
420,0
420,1
422,0
422,1
423,0
423,1
425,0
425,1
428,0
428,1
428,2
428,3
428,4
428,5
428,6
428,7
428,8
428,9
428,10
428,11
428,12
428,13
428,14
428,15
430,0
430,1
430,2
430,3
430,4
430,5
431,0
431,1
431,2
431,3
431,4
431,5
435,0
435,1
439,0
439,1
439,2
439,3
439,4
439,5
439,6
439,7
439,8
439,9
439,10
439,11
441,0
441,1
442,0
442,1
443,0
443,1
444,0
444,1
446,0
446,1
447,0
447,1
448,0
448,1
449,0
449,1
451,0
451,1
452,0
452,1
454,0
454,1
457,0
457,1
457,2
457,3
457,4
457,5
457,6
457,7
457,8
457,9
457,10
457,11
459,0
459,1
459,2
459,3
459,4
459,5
460,0
460,1
460,2
460,3
460,4
460,5
464,0
464,1
468,0
468,1
471,0
471,1
471,2
471,3
471,4
471,5
471,6
471,7
471,8
471,9
471,10
471,11
471,12
471,13
471,14
471,15
471,16
471,17
471,18
471,19
471,20
471,21
471,22
471,23
473,0
473,1
473,2
473,3
473,4
473,5
473,6
473,7
473,8
473,9
473,10
473,11
473,12
473,13
473,14
473,15
473,16
473,17
473,18
473,19
473,20
473,21
473,22
473,23
475,0
475,1
476,0
476,1
477,0
477,1
478,0
478,1
479,0
479,1
480,0
480,1
481,0
481,1
482,0
482,1
484,0
484,1
484,2
484,3
484,4
484,5
484,6
484,7
484,8
484,9
484,10
484,11
484,12
484,13
484,14
484,15
484,16
484,17
484,18
484,19
484,20
484,21
484,22
484,23
484,24
484,25
484,26
484,27
484,28
484,29
484,30
484,31
484,32
484,33
484,34
484,35
484,36
484,37
484,38
484,39
486,0
486,1
487,0
487,1
488,0
488,1
489,0
489,1
490,0
490,1
491,0
491,1
492,0
492,1
493,0
493,1
494,0
494,1
495,0
495,1
496,0
496,1
497,0
497,1
498,0
498,1
499,0
499,1
500,0
500,1
501,0
501,1
502,0
502,1
503,0
503,1
504,0
504,1
505,0
505,1
507,0
507,1
507,2
507,3
507,4
507,5
507,6
507,7
507,8
507,9
507,10
507,11
507,12
507,13
507,14
507,15
507,16
507,17
507,18
507,19
507,20
507,21
507,22
507,23
507,24
507,25
507,26
507,27
507,28
507,29
507,30
507,31
507,32
507,33
507,34
507,35
507,36
507,37
507,38
507,39
507,40
507,41
507,42
507,43
507,44
507,45
507,46
507,47
507,48
507,49
507,50
507,51
507,52
507,53
507,54
507,55
507,56
507,57
507,58
507,59
507,60
507,61
507,62
507,63
509,0
509,1
510,0
510,1
511,0
511,1
512,0
512,1
513,0
513,1
514,0
514,1
515,0
515,1
516,0
516,1
517,0
517,1
518,0
518,1
519,0
519,1
520,0
520,1
521,0
521,1
522,0
522,1
523,0
523,1
524,0
524,1
525,0
525,1
526,0
526,1
527,0
527,1
528,0
528,1
529,0
529,1
530,0
530,1
531,0
531,1
532,0
532,1
533,0
533,1
534,0
534,1
535,0
535,1
536,0
536,1
537,0
537,1
538,0
538,1
539,0
539,1
540,0
540,1
542,0
542,1
542,2
542,3
542,4
542,5
542,6
542,7
542,8
542,9
542,10
542,11
542,12
542,13
542,14
542,15
542,16
542,17
542,18
542,19
542,20
542,21
542,22
542,23
542,24
542,25
542,26
542,27
542,28
542,29
542,30
542,31
544,0
544,1
545,0
545,1
546,0
546,1
547,0
547,1
548,0
548,1
549,0
549,1
550,0
550,1
551,0
551,1
552,0
552,1
553,0
553,1
554,0
554,1
555,0
555,1
556,0
556,1
557,0
557,1
558,0
558,1
559,0
559,1
561,0
561,1
561,2
561,3
561,4
561,5
561,6
561,7
561,8
561,9
561,10
561,11
561,12
561,13
561,14
561,15
563,0
563,1
564,0
564,1
565,0
565,1
566,0
566,1
567,0
567,1
568,0
568,1
569,0
569,1
570,0
570,1
572,0
572,1
572,2
572,3
572,4
572,5
572,6
572,7
574,0
574,1
575,0
575,1
576,0
576,1
577,0
577,1
579,0
579,1
579,2
579,3
581,0
581,1
582,0
582,1
584,0
584,1
587,0
587,1
587,2
587,3
587,4
587,5
587,6
587,7
587,8
587,9
587,10
587,11
587,12
587,13
587,14
587,15
587,16
587,17
587,18
587,19
587,20
587,21
587,22
587,23
588,0
588,1
588,2
588,3
588,4
588,5
588,6
588,7
588,8
588,9
588,10
588,11
588,12
588,13
588,14
588,15
588,16
588,17
588,18
588,19
588,20
588,21
588,22
588,23
589,0
589,1
589,2
589,3
589,4
589,5
589,6
589,7
589,8
589,9
589,10
589,11
589,12
589,13
589,14
589,15
589,16
589,17
589,18
589,19
589,20
589,21
589,22
589,23
590,0
590,1
590,2
590,3
590,4
590,5
590,6
590,7
590,8
590,9
590,10
590,11
590,12
590,13
590,14
590,15
590,16
590,17
590,18
590,19
592,0
592,1
592,2
592,3
594,0
594,1
595,0
595,1
597,0
597,1
597,2
597,3
597,4
597,5
597,6
597,7
597,8
597,9
597,10
597,11
597,12
597,13
597,14
597,15
597,16
597,17
597,18
597,19
597,20
597,21
597,22
597,23
597,24
597,25
597,26
597,27
597,28
597,29
597,30
597,31
597,32
597,33
597,34
597,35
597,36
597,37
597,38
597,39
597,40
597,41
597,42
597,43
597,44
597,45
597,46
597,47
597,48
597,49
597,50
597,51
597,52
597,53
597,54
597,55
597,56
597,57
597,58
597,59
597,60
597,61
597,62
597,63
597,64
597,65
597,66
597,67
597,68
597,69
599,0
599,1
600,0
600,1
601,0
601,1
602,0
602,1
603,0
603,1
604,0
604,1
605,0
605,1
606,0
606,1
607,0
607,1
608,0
608,1
609,0
609,1
610,0
610,1
611,0
611,1
612,0
612,1
613,0
613,1
614,0
614,1
615,0
615,1
616,0
616,1
617,0
617,1
618,0
618,1
619,0
619,1
620,0
620,1
621,0
621,1
622,0
622,1
623,0
623,1
624,0
624,1
625,0
625,1
626,0
626,1
627,0
627,1
628,0
628,1
629,0
629,1
630,0
630,1
631,0
631,1
632,0
632,1
633,0
633,1
635,0
635,1
635,2
635,3
635,4
635,5
635,6
635,7
635,8
635,9
635,10
635,11
635,12
635,13
635,14
635,15
635,16
635,17
635,18
635,19
635,20
635,21
635,22
635,23
635,24
635,25
635,26
635,27
635,28
635,29
635,30
635,31
635,32
635,33
635,34
635,35
635,36
635,37
635,38
635,39
635,40
635,41
635,42
635,43
635,44
635,45
637,0
637,1
638,0
638,1
639,0
639,1
640,0
640,1
641,0
641,1
642,0
642,1
643,0
643,1
644,0
644,1
645,0
645,1
646,0
646,1
647,0
647,1
648,0
648,1
649,0
649,1
650,0
650,1
651,0
651,1
652,0
652,1
653,0
653,1
654,0
654,1
655,0
655,1
656,0
656,1
657,0
657,1
658,0
658,1
659,0
659,1
661,0
661,1
661,2
661,3
661,4
661,5
661,6
661,7
661,8
661,9
661,10
661,11
661,12
661,13
661,14
661,15
661,16
661,17
661,18
661,19
661,20
661,21
661,22
661,23
661,24
661,25
661,26
661,27
661,28
661,29
661,30
661,31
663,0
663,1
664,0
664,1
665,0
665,1
666,0
666,1
667,0
667,1
668,0
668,1
669,0
669,1
670,0
670,1
671,0
671,1
672,0
672,1
673,0
673,1
674,0
674,1
675,0
675,1
676,0
676,1
677,0
677,1
678,0
678,1
680,0
680,1
680,2
680,3
680,4
680,5
680,6
680,7
680,8
680,9
680,10
680,11
680,12
680,13
680,14
680,15
682,0
682,1
683,0
683,1
684,0
684,1
685,0
685,1
686,0
686,1
687,0
687,1
688,0
688,1
689,0
689,1
691,0
691,1
691,2
691,3
691,4
691,5
691,6
691,7
693,0
693,1
694,0
694,1
695,0
695,1
696,0
696,1
698,0
698,1
698,2
698,3
700,0
700,1
701,0
701,1
703,0
703,1
706,0
706,1
706,2
706,3
706,4
706,5
706,6
706,7
706,8
706,9
706,10
706,11
706,12
706,13
706,14
706,15
706,16
706,17
706,18
706,19
706,20
706,21
706,22
706,23
706,24
706,25
706,26
706,27
706,28
706,29
706,30
706,31
706,32
706,33
706,34
706,35
706,36
706,37
706,38
706,39
706,40
706,41
706,42
706,43
706,44
706,45
706,46
706,47
708,0
708,1
708,2
709,0
709,1
709,2
710,0
710,1
710,2
711,0
711,1
711,2
712,0
712,1
712,2
713,0
713,1
713,2
714,0
714,1
714,2
715,0
715,1
715,2
716,0
716,1
716,2
717,0
717,1
717,2
718,0
718,1
718,2
719,0
719,1
719,2
720,0
720,1
720,2
721,0
721,1
721,2
722,0
722,1
722,2
723,0
723,1
723,2
725,0
725,1
725,2
725,3
725,4
725,5
725,6
725,7
726,0
726,1
726,2
726,3
726,4
726,5
726,6
726,7
727,0
727,1
727,2
727,3
727,4
727,5
727,6
727,7
728,0
728,1
728,2
728,3
728,4
728,5
728,6
728,7
731,0
731,1
732,0
732,1
733,0
733,1
734,0
734,1
735,0
735,1
736,0
736,1
737,0
737,1
738,0
738,1
740,0
740,1
741,0
741,1
742,0
742,1
743,0
743,1
744,0
744,1
745,0
745,1
746,0
746,1
747,0
747,1
749,0
749,1
749,2
749,3
749,4
749,5
749,6
749,7
750,0
750,1
750,2
750,3
750,4
750,5
750,6
750,7
753,0
753,1
754,0
754,1
755,0
755,1
756,0
756,1
758,0
758,1
759,0
759,1
760,0
760,1
761,0
761,1
763,0
763,1
763,2
763,3
763,4
763,5
763,6
763,7
765,0
765,1
766,0
766,1
767,0
767,1
768,0
768,1
770,0
770,1
770,2
770,3
772,0
772,1
773,0
773,1
775,0
775,1
778,0
778,1
778,2
778,3
778,4
778,5
778,6
778,7
778,8
778,9
778,10
778,11
778,12
778,13
778,14
778,15
778,16
778,17
778,18
778,19
781,0
781,1
781,2
781,3
781,4
781,5
781,6
781,7
781,8
781,9
781,10
781,11
781,12
781,13
781,14
781,15
781,16
781,17
781,18
781,19
781,20
781,21
781,22
781,23
784,0
784,1
784,2
784,3
784,4
784,5
784,6
784,7
784,8
784,9
784,10
784,11
784,12
784,13
784,14
784,15
784,16
784,17
784,18
784,19
784,20
784,21
784,22
784,23
787,0
787,1
787,2
787,3
787,4
787,5
787,6
787,7
787,8
787,9
787,10
787,11
787,12
787,13
787,14
787,15
787,16
787,17
787,18
787,19
787,20
787,21
787,22
787,23
792,0
792,1
793,0
793,1
795,0
795,1
800,0
800,1
801,0
801,1
803,0
803,1
808,0
808,1
809,0
809,1
811,0
811,1
814,0
814,1
814,2
814,3
814,4
814,5
814,6
814,7
814,8
814,9
814,10
814,11
818,0
818,1
821,0
821,1
821,2
821,3
821,4
821,5
821,6
821,7
821,8
821,9
821,10
821,11
821,12
821,13
821,14
821,15
821,16
821,17
822,0
822,1
822,2
822,3
822,4
822,5
822,6
822,7
822,8
822,9
822,10
822,11
822,12
822,13
822,14
822,15
822,16
822,17
824,0
824,1
824,2
824,3
824,4
824,5
824,6
824,7
824,8
824,9
824,10
824,11
824,12
824,13
824,14
824,15
824,16
824,17
826,0
826,1
827,0
827,1
828,0
828,1
829,0
829,1
831,0
831,1
831,2
831,3
831,4
831,5
831,6
831,7
831,8
831,9
831,10
831,11
831,12
831,13
831,14
831,15
831,16
831,17
831,18
831,19
831,20
831,21
831,22
831,23
831,24
831,25
831,26
831,27
831,28
831,29
831,30
831,31
833,0
833,1
834,0
834,1
835,0
835,1
836,0
836,1
837,0
837,1
838,0
838,1
839,0
839,1
840,0
840,1
841,0
841,1
842,0
842,1
843,0
843,1
844,0
844,1
845,0
845,1
846,0
846,1
847,0
847,1
848,0
848,1
850,0
850,1
850,2
850,3
850,4
850,5
850,6
850,7
850,8
850,9
850,10
850,11
850,12
850,13
850,14
850,15
852,0
852,1
853,0
853,1
854,0
854,1
855,0
855,1
856,0
856,1
857,0
857,1
858,0
858,1
859,0
859,1
861,0
861,1
861,2
861,3
861,4
861,5
861,6
861,7
863,0
863,1
864,0
864,1
865,0
865,1
866,0
866,1
868,0
868,1
868,2
868,3
870,0
870,1
871,0
871,1
873,0
873,1
876,0
876,1
876,2
876,3
876,4
876,5
876,6
876,7
876,8
876,9
876,10
876,11
876,12
876,13
876,14
876,15
876,16
876,17
879,0
879,1
879,2
879,3
879,4
879,5
879,6
879,7
879,8
879,9
879,10
879,11
879,12
879,13
879,14
879,15
879,16
879,17
884,0
884,1
886,0
886,1
888,0
888,1
891,0
891,1
891,2
891,3
891,4
891,5
891,6
891,7
891,8
891,9
891,10
891,11
893,0
893,1
894,0
894,1
896,0
896,1
898,0
898,1
902,0
902,1
904,0
904,1
907,0
907,1
907,2
907,3
907,4
907,5
907,6
907,7
907,8
907,9
907,10
907,11
907,12
907,13
907,14
907,15
907,16
907,17
908,0
908,1
908,2
908,3
908,4
908,5
908,6
908,7
908,8
908,9
908,10
908,11
908,12
908,13
908,14
908,15
908,16
908,17
909,0
909,1
909,2
909,3
909,4
909,5
909,6
909,7
909,8
909,9
911,0
911,1
911,2
911,3
911,4
911,5
911,6
911,7
911,8
911,9
911,10
911,11
911,12
911,13
911,14
911,15
911,16
911,17
911,18
911,19
911,20
911,21
911,22
911,23
911,24
911,25
911,26
911,27
913,0
913,1
914,0
914,1
915,0
915,1
916,0
916,1
917,0
917,1
918,0
918,1
919,0
919,1
920,0
920,1
921,0
921,1
922,0
922,1
923,0
923,1
924,0
924,1
925,0
925,1
926,0
926,1
928,0
928,1
928,2
928,3
928,4
928,5
928,6
928,7
928,8
928,9
928,10
928,11
928,12
928,13
928,14
928,15
928,16
928,17
928,18
928,19
928,20
928,21
928,22
928,23
928,24
928,25
928,26
928,27
928,28
928,29
928,30
928,31
930,0
930,1
931,0
931,1
932,0
932,1
933,0
933,1
934,0
934,1
935,0
935,1
936,0
936,1
937,0
937,1
938,0
938,1
939,0
939,1
940,0
940,1
941,0
941,1
942,0
942,1
943,0
943,1
944,0
944,1
945,0
945,1
947,0
947,1
947,2
947,3
947,4
947,5
947,6
947,7
947,8
947,9
947,10
947,11
947,12
947,13
947,14
947,15
949,0
949,1
950,0
950,1
951,0
951,1
952,0
952,1
953,0
953,1
954,0
954,1
955,0
955,1
956,0
956,1
958,0
958,1
958,2
958,3
958,4
958,5
958,6
958,7
960,0
960,1
961,0
961,1
962,0
962,1
963,0
963,1
965,0
965,1
965,2
965,3
967,0
967,1
968,0
968,1
970,0
970,1
973,0
973,1
973,2
973,3
973,4
973,5
973,6
973,7
973,8
973,9
973,10
973,11
973,12
973,13
973,14
973,15
973,16
973,17
976,0
976,1
976,2
976,3
976,4
976,5
976,6
976,7
976,8
976,9
976,10
976,11
976,12
976,13
976,14
976,15
976,16
976,17
981,0
981,1
984,0
984,1
984,2
984,3
984,4
984,5
984,6
984,7
984,8
984,9
984,10
984,11
984,12
984,13
984,14
984,15
984,16
984,17
984,18
984,19
989,0
989,1
992,0
992,1
992,2
992,3
992,4
992,5
992,6
992,7
992,8
992,9
992,10
992,11
992,12
992,13
996,0
996,1
996,2
996,3
996,4
996,5
996,6
996,7
996,8
996,9
998,0
998,1
999,0
999,1
1001,0
1001,1
1002,0
1002,1
1003,0
1003,1
1004,0
1004,1
1006,0
1006,1
1007,0
1007,1
1009,0
1009,1
1012,0
1012,1
1012,2
1012,3
1012,4
1012,5
1012,6
1012,7
1012,8
1012,9
1016,0
1016,1
1016,2
1016,3
1018,0
1018,1
1019,0
1019,1
1021,0
1021,1
1024,0
1024,1
1024,2
1024,3
1024,4
1024,5
1024,6
1024,7
1024,8
1024,9
1024,10
1024,11
1024,12
1024,13
1024,14
1024,15
1024,16
1024,17
1024,18
1024,19
1025,0
1025,1
1025,2
1025,3
1025,4
1025,5
1025,6
1025,7
1025,8
1025,9
1025,10
1025,11
1025,12
1025,13
1025,14
1025,15
1025,16
1025,17
1025,18
1025,19
1027,0
1027,1
1027,2
1027,3
1027,4
1027,5
1027,6
1027,7
1027,8
1027,9
1027,10
1027,11
1027,12
1027,13
1027,14
1027,15
1027,16
1027,17
1027,18
1027,19
1027,20
1027,21
1027,22
1027,23
1027,24
1027,25
1027,26
1027,27
1027,28
1027,29
1027,30
1027,31
1029,0
1029,1
1030,0
1030,1
1031,0
1031,1
1032,0
1032,1
1033,0
1033,1
1034,0
1034,1
1035,0
1035,1
1036,0
1036,1
1037,0
1037,1
1038,0
1038,1
1039,0
1039,1
1040,0
1040,1
1041,0
1041,1
1042,0
1042,1
1043,0
1043,1
1044,0
1044,1
1046,0
1046,1
1047,0
1047,1
1048,0
1048,1
1049,0
1049,1
1050,0
1050,1
1051,0
1051,1
1052,0
1052,1
1053,0
1053,1
1055,0
1055,1
1055,2
1055,3
1055,4
1055,5
1055,6
1055,7
1056,0
1056,1
1056,2
1056,3
1056,4
1056,5
1056,6
1056,7
1058,0
1058,1
1059,0
1059,1
1060,0
1060,1
1061,0
1061,1
1062,0
1062,1
1063,0
1063,1
1064,0
1064,1
1065,0
1065,1
1067,0
1067,1
1068,0
1068,1
1069,0
1069,1
1070,0
1070,1
1072,0
1072,1
1073,0
1073,1
1075,0
1075,1
1078,0
1078,1
1078,2
1078,3
1078,4
1078,5
1078,6
1078,7
1078,8
1078,9
1078,10
1078,11
1078,12
1078,13
1078,14
1078,15
1078,16
1078,17
1078,18
1078,19
1081,0
1081,1
1081,2
1081,3
1081,4
1081,5
1081,6
1081,7
1081,8
1081,9
1081,10
1081,11
1081,12
1081,13
1081,14
1081,15
1081,16
1081,17
1081,18
1081,19
1086,0
1086,1
1087,0
1087,1
1089,0
1089,1
1090,0
1090,1
1092,0
1092,1
1096,0
1096,1
1096,2
1096,3
1096,4
1096,5
1096,6
1096,7
1096,8
1096,9
1096,10
1096,11
1096,12
1096,13
1096,14
1096,15
1096,16
1096,17
1098,0
1098,1
1099,0
1099,1
1101,0
1101,1
1102,0
1102,1
1103,0
1103,1
1104,0
1104,1
1105,0
1105,1
1106,0
1106,1
1107,0
1107,1
1108,0
1108,1
1110,0
1110,1
1111,0
1111,1
1112,0
1112,1
1113,0
1113,1
1115,0
1115,1
1116,0
1116,1
1118,0
1118,1
1121,0
1121,1
1121,2
1121,3
1121,4
1121,5
1121,6
1121,7
1121,8
1121,9
1121,10
1121,11
1121,12
1121,13
1121,14
1121,15
1121,16
1121,17
1125,0
1125,1
1125,2
1125,3
