135,276,2,1,8,2000
135,296,3,1,1,1755
135,296,3,1,8,2000
135,297,3,1,1,1755
135,297,3,1,8,2000
135,310,4,1,1,1755
135,310,4,1,8,2000
135,311,4,1,1,1755
135,311,4,1,8,2000
135,331,5,1,1,1755
135,331,5,1,8,2000
135,332,5,1,1,1755
135,332,5,2,8,2000
135,345,6,1,1,1755
135,345,6,2,8,2000
135,346,6,1,1,1755
135,346,6,1,8,2000
135,387,7,1,1,1755
135,387,7,1,8,2000
135,388,7,1,1,1755
135,388,7,1,8,2000
135,395,8,18,18,2000
146,416,1,1,1,2000
146,422,2,1,1,2000
147,416,1,1,1,2000
147,422,2,1,1,2000
148,416,1,1,1,2000
148,422,2,1,1,2000
149,422,1,1,1,2000
149,416,2,1,1,2000
150,415,1,1,1,2000
150,423,2,1,1,2000
151,415,1,1,1,2000
151,423,2,1,1,2000
152,415,1,1,1,2000
152,423,2,1,1,2000
153,415,1,1,1,2000
153,423,2,1,1,2000
164,437,1,1,1,2000
164,443,2,1,1,2000
165,443,1,1,1,2000
165,437,2,1,1,2000
166,444,1,1,1,2000
166,436,2,1,1,2000
167,444,1,1,1,2000
167,436,2,1,1,2000
168,444,1,1,1,2000
168,436,2,1,1,2000
169,444,1,1,1,2000
169,436,2,1,1,2000
170,443,1,1,1,2000
170,437,2,1,1,2000
171,443,1,1,1,2000
171,437,2,1,1,2000
178,465,1,1,1,2000
178,471,2,1,1,2000
179,465,1,1,1,2000
179,471,2,1,1,2000
180,464,1,1,1,2000
180,472,2,1,1,2000
181,464,1,1,1,2000
181,472,2,1,1,2000
186,486,1,1,1,2000
186,492,2,1,1,2000
187,493,1,1,1,2000
187,485,2,1,1,2000
188,517,1,1,1,2000
199,235,1,5,11,1800
199,235,1,5,11,2000
199,242,2,5,11,1800
199,242,2,5,11,2000
214,269,1,4,5,1755
214,269,1,5,5,2000
214,270,1,4,5,1755
214,270,1,5,5,2000
214,277,2,9,9,1755
214,277,2,9,9,2000
214,298,3,9,9,1755
214,298,3,9,9,2000
214,312,4,9,9,1755
214,312,4,9,9,2000
214,333,5,9,9,1755
214,333,5,9,9,2000
214,347,6,9,9,1755
214,347,6,9,9,2000
214,389,7,9,9,1755
214,389,7,9,9,2000
214,396,8,18,18,2000
225,417,1,1,1,1755
225,424,2,1,1,2000
226,417,1,1,1,1755
226,424,2,1,1,2000
227,417,1,1,1,1755
227,424,2,1,1,2000
228,417,1,1,1,1755
228,424,2,1,1,2000
229,417,1,1,1,2000
229,424,2,1,1,1755
230,417,1,1,1,2000
230,424,2,1,1,1755
231,417,1,1,1,2000
231,424,2,1,1,1755
232,417,1,1,1,2000
232,424,2,1,1,1755
243,438,1,1,1,1755
243,445,2,1,1,2000
244,438,1,1,1,1755
244,445,2,1,1,2000
245,438,1,1,1,1755
245,445,2,1,1,2000
246,438,1,1,1,1755
246,445,2,1,1,2000
247,438,1,1,1,2000
247,445,2,1,1,1755
248,438,1,1,1,2000
248,445,2,1,1,1755
249,438,1,1,1,2000
249,445,2,1,1,1755
250,438,1,1,1,2000
250,445,2,1,1,1755
256,466,1,4,4,2000
256,473,2,4,4,2000
264,487,1,2,2,2000
264,494,2,2,2,2000
267,507,1,1,1,2000
278,235,1,5,11,1800
278,235,1,5,11,2000
278,242,2,5,11,1800
278,242,2,5,11,2000
288,277,1,9,9,1755
288,277,1,9,9,2000
288,298,2,9,9,1755
288,298,2,9,9,2000
288,312,3,9,9,1755
288,312,3,9,9,2000
288,333,4,9,9,1755
288,333,4,9,9,2000
288,347,5,9,9,1755
288,347,5,9,9,2000
288,354,6,9,9,1755
288,354,6,9,9,2000
299,417,1,1,1,1755
299,424,2,1,1,2000
300,417,1,1,1,1755
300,424,2,1,1,2000
301,417,1,1,1,1755
301,424,2,1,1,2000
302,417,1,1,1,1755
302,424,2,1,1,2000
303,417,1,1,1,2000
303,424,2,1,1,1755
304,417,1,1,1,2000
304,424,2,1,1,1755
305,417,1,1,1,2000
305,424,2,1,1,1755
306,417,1,1,1,2000
306,424,2,1,1,1755
317,438,1,1,1,1755
317,445,2,1,1,2000
318,438,1,1,1,1755
318,445,2,1,1,2000
319,438,1,1,1,1755
319,445,2,1,1,2000
320,438,1,1,1,1755
320,445,2,1,1,2000
321,438,1,1,1,2000
321,445,2,1,1,1755
322,438,1,1,1,2000
322,445,2,1,1,1755
323,438,1,1,1,2000
323,445,2,1,1,1755
324,438,1,1,1,2000
324,445,2,1,1,1755
330,466,1,4,4,2000
330,473,2,4,4,2000
338,487,1,2,2,2000
338,494,2,2,2,2000
341,514,1,1,1,2000
350,282,1,1,2,1745
350,282,1,2,3,2000
350,283,1,1,2,1745
350,283,1,2,3,2000
350,290,2,1,2,1745
350,290,2,2,3,2000
350,291,2,1,2,1745
350,291,2,2,3,2000
350,317,3,1,2,1745
350,317,3,2,3,2000
350,318,3,1,2,1745
350,318,3,2,3,2000
350,325,4,1,2,1745
350,325,4,2,3,2000
350,326,4,1,2,1745
350,326,4,2,3,2000
350,345,5,1,2,1745
350,345,5,2,3,2000
350,346,5,2,3,1745
350,346,5,1,2,2000
350,353,6,9,9,2000
355,410,1,1,1,2000
355,416,2,1,1,1755
356,410,1,1,1,1755
356,416,2,1,1,2000
357,409,1,1,1,2000
357,417,2,1,1,1755
358,409,1,1,1,2000
358,417,2,1,1,1755
363,450,1,1,1,1800
363,459,2,1,1,2000
364,450,1,1,1,2000
364,459,2,1,1,1800
365,451,1,1,1,1800
365,458,2,1,1,2000
366,451,1,1,1,2000
366,458,2,1,1,1755
368,482,1,1,1,2000
368,489,2,1,1,1800
369,483,1,1,1,1800
369,490,2,1,1,2000
371,510,1,1,1,1900
376,303,1,0,3,1900
376,304,1,0,2,1900
381,408,1,2,2,1830
381,409,1,2,2,2030
386,429,1,1,1,1930
386,430,1,1,1,2030
389,518,1,1,1,1930
389,521,1,0,1,1930
392,208,1,1,1,1945
392,209,1,1,1,1630
392,209,1,2,5,1900
392,210,1,1,1,1630
392,216,2,1,1,1630
392,216,2,2,5,1900
392,217,2,1,1,1630
392,223,3,1,1,1630
392,223,3,2,5,1900
392,224,3,1,1,1630
392,230,4,1,1,1630
392,230,4,2,5,1900
392,231,4,1,1,1630
392,237,5,1,1,1630
392,237,5,2,5,1900
392,238,5,1,1,1630
392,244,6,1,1,1630
392,244,6,2,5,1900
392,245,6,1,1,1630
392,258,7,1,1,1600
392,258,7,2,5,1830
392,259,7,1,1,1630
392,265,8,1,1,1600
392,265,8,2,5,1830
392,266,8,1,1,1630
392,272,9,1,1,1600
392,272,9,2,5,1830
392,273,9,1,1,1630
392,279,10,1,1,1600
392,279,10,2,5,1830
392,280,10,1,1,1630
392,293,11,1,1,1600
392,293,11,2,5,1830
392,294,11,1,1,1630
392,300,12,1,1,1600
392,300,12,2,5,1830
392,301,12,1,1,1630
392,307,13,1,1,1600
392,307,13,2,5,1830
392,308,13,1,1,1630
392,314,14,1,1,1600
392,314,14,2,5,1830
392,315,14,1,1,1630
392,328,15,1,1,1600
392,328,15,2,5,1830
392,329,15,1,1,1630
392,335,16,1,1,1600
392,335,16,2,5,1830
392,336,16,1,1,1630
392,338,17,2,5,1830
392,339,17,2,5,1830
392,342,18,1,1,1600
392,342,18,2,5,1830
392,343,18,1,1,1630
392,349,19,1,1,1600
392,349,19,2,5,1830
392,350,19,1,1,1630
392,405,20,1,1,1600
392,405,20,2,5,1830
392,406,20,1,1,1630
392,412,21,1,1,1600
392,412,21,2,5,1830
392,413,21,1,1,1630
392,419,22,1,1,1600
392,419,22,2,5,1830
392,420,22,1,1,1630
392,426,23,2,2,1600
392,426,23,2,5,1830
392,427,23,0,1,1630
392,433,24,2,6,1830
395,440,1,1,1,1600
395,440,1,1,4,1830
395,441,1,1,1,1630
395,447,2,1,1,1600
395,447,2,1,4,1830
395,448,2,1,1,1630
395,461,3,1,1,1600
395,461,3,1,4,1830
395,462,3,1,1,1630
395,468,4,1,1,1600
395,468,4,1,3,1830
395,469,4,1,1,1630
395,475,5,1,1,1600
395,475,5,1,3,1830
395,476,5,1,1,1630
395,482,6,1,1,1600
395,482,6,1,3,1830
395,483,6,1,1,1630
395,489,7,1,1,1600
395,489,7,1,3,1830
395,490,7,1,1,1630
395,496,8,1,1,1600
395,496,8,1,3,1830
395,497,8,1,1,1630
395,479,9,3,5,2030
395,499,10,1,3,1830
395,500,10,2,3,1830
395,503,11,1,1,1600
395,503,11,1,4,1830
395,504,11,1,1,1630
395,511,12,3,6,1630
396,440,1,1,3,1830
396,441,1,1,3,1630
396,447,2,1,3,1830
396,448,2,1,3,1630
396,461,3,1,3,1830
396,462,3,1,3,1630
396,468,4,1,3,1830
396,469,4,1,3,1630
396,475,5,1,3,1830
396,476,5,1,3,1630
396,482,6,1,3,1830
396,483,6,1,3,1630
396,489,7,1,3,1830
396,490,7,1,3,1630
396,479,8,2,6,2030
396,496,9,1,3,1830
396,497,9,1,3,1630
396,499,10,1,3,1830
396,500,10,1,3,1830
396,503,11,1,3,1830
396,504,11,1,3,1630
396,511,12,2,6,1630
400,524,1,1,1,1630
400,526,1,0,1,2030
402,529,1,1,1,2030
402,532,2,1,1,1630
407,338,1,0,2,2000
407,339,1,2,3,2000
407,339,1,2,3,2030
407,339,1,1,3,2045
416,376,1,0,1,2045
416,377,1,0,1,2000
416,377,1,1,2,2030
416,377,1,0,1,2045
416,378,1,0,1,2045
421,380,1,0,1,2045
421,381,1,1,1,2045
421,401,2,0,1,2045
421,402,2,1,1,2045
421,403,2,0,1,2045
424,518,1,1,1,1830
424,521,1,0,1,1930
427,208,1,0,1,1800
427,208,1,1,1,2030
427,209,1,1,1,1800
427,209,1,2,5,2000
427,209,1,0,1,2030
427,210,1,0,1,1430
427,210,1,1,1,1800
427,210,1,1,1,2000
427,215,2,0,1,1800
427,215,2,1,1,2030
427,216,2,1,1,1800
427,216,2,2,5,2000
427,216,2,0,1,2030
427,217,2,0,1,1430
427,217,2,1,1,1800
427,217,2,1,1,2000
427,222,3,0,1,1800
427,222,3,1,1,2030
427,223,3,1,1,1800
427,223,3,2,5,2000
427,223,3,0,1,2030
427,224,3,0,1,1430
427,224,3,1,1,1800
427,224,3,1,1,2000
427,229,4,0,1,1800
427,229,4,1,1,2030
427,230,4,1,1,1800
427,230,4,2,5,2000
427,230,4,0,1,2030
427,231,4,0,1,1430
427,231,4,1,1,1800
427,231,4,1,1,2000
427,236,5,0,1,1800
427,236,5,1,1,2030
427,237,5,1,1,1800
427,237,5,2,5,2000
427,237,5,0,1,2030
427,238,5,0,1,1430
427,238,5,1,1,1800
427,238,5,1,1,2000
427,243,6,0,1,1800
427,243,6,1,1,2030
427,244,6,1,1,1800
427,244,6,2,5,2000
427,244,6,0,1,2030
427,245,6,0,1,1430
427,245,6,1,1,1800
427,245,6,1,1,2000
427,257,7,0,1,1800
427,257,7,1,1,2030
427,258,7,1,1,1800
427,258,7,2,5,2000
427,258,7,0,1,2030
427,259,7,0,1,1430
427,259,7,1,1,1800
427,259,7,1,1,2000
427,264,8,0,1,1800
427,264,8,1,1,2030
427,265,8,1,1,1800
427,265,8,2,5,2000
427,265,8,0,1,2030
427,266,8,0,1,1430
427,266,8,1,1,1800
427,266,8,1,1,2000
427,271,9,0,1,1800
427,271,9,1,1,2030
427,272,9,1,1,1800
427,272,9,2,5,2000
427,272,9,0,1,2030
427,273,9,0,1,1430
427,273,9,1,1,1800
427,273,9,1,1,2000
427,278,10,0,1,1800
427,278,10,1,1,2030
427,279,10,1,1,1800
427,279,10,2,5,2000
427,279,10,0,1,2030
427,280,10,0,1,1430
427,280,10,1,1,1800
427,280,10,1,1,2000
427,292,11,0,1,1800
427,292,11,1,1,2030
427,293,11,1,1,1800
427,293,11,2,5,2000
427,293,11,0,1,2030
427,294,11,0,1,1430
427,294,11,1,1,1800
427,294,11,1,1,2000
427,299,12,0,1,1800
427,299,12,1,1,2030
427,300,12,1,1,1800
427,300,12,2,5,2000
427,300,12,0,1,2030
427,301,12,0,1,1430
427,301,12,1,1,1800
427,301,12,1,1,2000
427,307,13,1,1,1800
427,307,13,2,5,2000
427,307,13,0,1,2030
427,308,13,0,1,1430
427,308,13,1,1,1800
427,308,13,1,1,2000
427,313,14,0,1,1800
427,313,14,1,1,2030
427,314,14,1,1,1800
427,314,14,2,5,2000
427,314,14,0,1,2030
427,315,14,0,1,1430
427,315,14,1,1,1800
427,315,14,1,1,2000
427,327,15,0,1,1800
427,327,15,1,1,2030
427,328,15,1,1,1800
427,328,15,2,5,2000
427,328,15,0,1,2030
427,329,15,0,1,1430
427,329,15,1,1,1800
427,329,15,1,1,2000
427,334,16,0,1,1800
427,334,16,1,1,2030
427,335,16,1,1,1800
427,335,16,2,5,2000
427,335,16,0,1,2030
427,336,16,0,1,1430
427,336,16,1,1,1800
427,336,16,1,1,2000
427,341,17,0,1,1800
427,341,17,1,1,2030
427,342,17,1,1,1800
427,342,17,2,5,2000
427,342,17,0,1,2030
427,343,17,0,1,1430
427,343,17,1,1,1800
427,343,17,1,1,2000
427,348,18,0,1,1800
427,348,18,1,1,2030
427,349,18,1,1,1800
427,349,18,2,5,2000
427,349,18,0,1,2030
427,350,18,0,1,1430
427,350,18,1,1,1800
427,350,18,1,1,2000
427,356,19,1,1,1800
427,356,19,2,6,2000
427,356,19,0,1,2030
427,357,19,1,1,1430
427,357,19,1,2,1800
427,357,19,1,1,2000
427,363,20,2,6,1430
427,363,20,1,2,1800
427,363,20,1,1,2030
427,364,20,1,2,1800
427,364,20,1,1,2000
427,366,21,2,4,2000
427,367,21,4,8,2030
427,383,22,0,1,1800
427,383,22,1,1,2030
427,384,22,1,1,1800
427,384,22,2,5,2000
427,384,22,0,1,2030
427,385,22,0,1,1430
427,385,22,1,1,1800
427,385,22,1,1,2000
427,390,23,0,1,1800
427,390,23,1,1,2030
427,391,23,1,1,1800
427,391,23,2,5,2000
427,391,23,0,1,2030
427,392,23,0,1,1430
427,392,23,1,1,1800
427,392,23,1,1,2000
427,398,24,2,3,1730
427,398,24,2,4,2000
427,399,24,1,1,1230
427,399,24,1,1,1530
427,399,24,1,1,1545
427,399,24,1,1,1730
427,399,24,1,1,2000
427,405,25,1,1,1800
427,405,25,2,6,2000
427,405,25,0,1,2030
427,406,25,0,1,1430
427,406,25,1,2,1800
427,406,25,1,1,2000
427,408,26,1,1,2030
427,409,26,2,3,1730
427,409,26,2,3,2000
427,410,26,2,2,1730
427,410,26,2,3,2000
427,412,27,1,1,1800
427,412,27,2,5,2000
427,412,27,0,1,2030
427,413,27,0,2,1430
427,413,27,1,2,1800
427,413,27,1,1,2000
427,418,28,0,1,1800
427,418,28,1,1,2030
427,419,28,1,1,1800
427,419,28,2,5,2000
427,419,28,0,1,2030
427,420,28,0,1,1430
427,420,28,1,1,1800
427,420,28,1,1,2000
427,426,29,1,1,1800
427,426,29,2,6,2000
427,426,29,0,1,2030
427,427,29,0,1,1430
427,427,29,1,2,1800
427,427,29,1,1,2000
427,432,30,0,1,1800
427,432,30,1,1,2030
427,433,30,1,1,1800
427,433,30,2,5,2000
427,433,30,0,1,2030
427,434,30,0,1,1430
427,434,30,1,1,1800
427,434,30,1,1,2000
427,439,31,0,1,1800
427,439,31,1,1,2030
427,440,31,1,1,1800
427,440,31,2,5,2000
427,440,31,0,1,2030
427,441,31,0,1,1430
427,441,31,1,1,1800
427,441,31,1,1,2000
427,447,32,1,1,1800
427,447,32,2,5,2000
427,447,32,1,2,2030
427,448,32,0,1,1430
427,448,32,1,1,1800
427,448,32,1,2,2000
430,461,1,0,1,1730
430,461,1,0,1,1930
430,462,1,0,1,1330
430,462,1,1,1,1700
430,462,1,0,1,1900
430,468,2,0,1,1730
430,468,2,0,1,1930
430,469,2,0,1,1330
430,469,2,1,1,1700
430,469,2,0,1,1900
430,475,3,0,1,1700
430,475,3,0,1,1930
430,476,3,0,1,1330
430,476,3,1,1,1700
430,476,3,0,1,1900
430,482,4,0,1,1700
430,482,4,0,1,1930
430,483,4,0,1,1330
430,483,4,1,1,1700
430,483,4,0,1,1900
430,489,5,0,1,1700
430,489,5,0,1,1930
430,490,5,0,1,1330
430,490,5,1,1,1700
430,490,5,0,1,1900
430,496,6,0,1,1700
430,496,6,0,1,1930
430,497,6,0,1,1330
430,497,6,1,1,1700
430,497,6,0,1,1900
430,499,7,0,1,1830
430,499,7,1,2,2030
430,500,7,0,1,1830
430,500,7,1,2,2030
430,503,8,0,1,1700
430,503,8,0,1,1930
430,504,8,0,1,1330
430,504,8,1,1,1700
430,504,8,0,1,1900
430,509,9,0,1,1930
430,510,9,0,1,1700
430,510,9,0,1,1930
430,511,9,0,1,1330
430,511,9,1,1,1700
430,511,9,0,1,1900
430,478,10,1,1,1830
430,478,10,1,2,2030
430,479,10,1,1,1830
430,479,10,1,2,2030
431,461,1,0,1,1700
431,462,1,1,1,1330
431,462,1,0,1,1700
431,468,2,0,1,1700
431,469,2,1,1,1330
431,469,2,0,1,1700
431,475,3,0,1,1700
431,476,3,0,1,1330
431,476,3,1,1,1700
431,478,4,1,2,1830
431,478,4,0,1,2030
431,479,4,1,2,1830
431,479,4,0,1,2030
431,482,5,0,1,1700
431,483,5,1,1,1330
431,483,5,0,1,1700
431,489,6,0,1,1700
431,490,6,1,1,1330
431,490,6,0,1,1700
431,496,7,0,1,1700
431,497,7,1,1,1330
431,497,7,0,1,1700
431,499,8,1,2,1830
431,499,8,0,1,2030
431,500,8,1,2,1830
431,500,8,0,1,2030
431,503,9,0,1,1700
431,504,9,1,1,1330
431,504,9,0,1,1700
431,510,10,0,1,1700
431,511,10,1,1,1330
431,511,10,0,1,1700
435,524,1,1,1,1900
435,526,1,0,1,2000
435,531,2,0,1,1700
440,303,1,0,2,2000
440,304,1,4,4,1930
445,338,1,1,1,1700
445,338,1,1,1,2000
445,339,1,1,1,1700
445,339,1,1,1,2000
445,349,2,1,1,1400
445,349,2,1,1,1500
445,350,2,1,1,1630
445,350,2,1,1,1930
450,408,1,1,1,1830
450,409,1,1,1,1900
450,410,1,0,1,1900
450,433,2,0,1,1830
450,434,2,1,2,1900
453,500,1,0,1,2000
453,501,1,1,1,2000
456,201,1,1,1,1730
456,202,1,1,2,1600
456,203,1,0,1,1400
456,203,1,1,2,1600
456,203,1,0,2,1800
456,209,2,1,2,1600
456,210,2,0,1,1400
456,210,2,1,2,1600
456,210,2,1,2,1800
456,211,2,0,1,1800
456,216,3,1,2,1600
456,217,3,1,2,1400
456,217,3,1,2,1600
456,217,3,0,1,1800
456,218,3,0,1,1800
456,222,4,1,1,1730
456,223,4,1,2,1600
456,224,4,0,1,1400
456,224,4,1,2,1600
456,224,4,0,1,1800
456,225,4,0,1,1800
456,229,5,1,1,1730
456,230,5,1,2,1600
456,231,5,0,1,1400
456,231,5,1,2,1600
456,231,5,0,1,1800
456,232,5,0,1,1800
456,236,6,1,1,1730
456,237,6,1,2,1600
456,238,6,0,1,1400
456,238,6,1,2,1600
456,238,6,0,1,1800
456,239,6,0,1,1800
456,243,7,1,1,1730
456,244,7,1,2,1600
456,245,7,0,1,1400
456,245,7,1,2,1600
456,245,7,0,2,1800
456,257,8,1,1,1730
456,258,8,1,2,1600
456,259,8,0,1,1400
456,259,8,1,2,1600
456,259,8,0,1,1800
456,260,8,0,1,1800
456,264,9,1,1,1730
456,265,9,2,3,1600
456,266,9,0,1,1400
456,266,9,1,2,1600
456,266,9,0,1,1800
456,272,10,1,2,1600
456,273,10,0,1,1400
456,273,10,1,2,1600
456,273,10,1,2,1800
456,274,10,0,1,1800
456,278,11,1,1,1730
456,279,11,1,2,1600
456,280,11,0,1,1400
456,280,11,1,2,1600
456,280,11,0,1,1800
456,281,11,0,1,1800
456,292,12,1,1,1730
456,293,12,1,2,1600
456,294,12,0,1,1400
456,294,12,1,2,1600
456,294,12,0,1,1800
456,295,12,0,1,1800
456,299,13,1,1,1730
456,300,13,1,2,1600
456,301,13,0,1,1400
456,301,13,1,2,1600
456,301,13,0,1,1800
456,302,13,0,1,1800
456,306,14,1,1,1730
456,307,14,1,2,1600
456,308,14,0,1,1400
456,308,14,1,2,1600
456,308,14,0,1,1800
456,309,14,0,1,1800
456,313,15,1,1,1730
456,314,15,1,2,1600
456,315,15,0,1,1400
456,315,15,1,2,1600
456,315,15,0,1,1800
456,316,15,0,1,1800
456,327,16,1,1,1730
456,328,16,1,2,1600
456,329,16,0,1,1400
456,329,16,1,2,1600
456,329,16,0,1,1800
456,330,16,0,1,1800
456,334,17,1,1,1730
456,335,17,2,3,1600
456,336,17,0,1,1400
456,336,17,1,2,1600
456,336,17,0,1,1800
456,341,18,1,1,1730
456,342,18,1,2,1600
456,343,18,0,1,1400
456,343,18,1,2,1600
456,343,18,1,2,1800
456,405,19,2,3,1600
456,406,19,0,1,1400
456,406,19,1,2,1600
456,406,19,0,1,1800
456,412,20,1,3,1600
456,413,20,1,2,1400
456,413,20,1,2,1600
456,413,20,0,1,1800
456,418,21,1,1,1730
456,419,21,1,2,1600
456,420,21,0,1,1400
456,420,21,1,2,1600
456,420,21,0,1,1800
456,421,21,0,1,1800
456,426,22,0,3,1500
456,427,22,7,7,1500
456,397,23,0,1,1730
456,398,23,0,3,1600
456,399,23,0,2,1400
456,399,23,0,2,1600
456,399,23,0,2,1800
456,401,24,0,2,1700
456,401,24,0,2,1930
456,402,24,0,2,1700
456,402,24,0,4,1930
459,440,1,1,1,1800
459,441,1,1,1,1600
459,441,1,1,1,1800
459,447,2,1,1,1900
459,448,2,1,1,1600
459,448,2,1,1,1800
459,461,3,1,1,1600
459,461,3,1,1,1800
459,462,3,1,1,1900
459,468,4,1,1,1600
459,469,4,1,1,1300
459,469,4,1,1,1800
459,475,5,1,1,1600
459,475,5,1,1,1800
459,476,5,1,1,1800
459,482,6,1,1,1900
459,483,6,1,1,1600
459,483,6,1,1,1800
459,489,7,1,1,1600
459,489,7,1,1,1800
459,490,7,1,1,1600
459,496,8,1,1,1900
459,497,8,1,1,1600
459,497,8,1,1,1800
459,503,9,2,2,1600
459,504,9,1,1,1800
459,511,10,3,3,1700
460,447,1,1,1,1600
460,448,1,1,1,1600
460,448,1,1,1,1800
460,440,2,1,1,1600
460,440,2,1,1,1800
460,441,2,1,1,1600
460,461,3,1,1,1600
460,461,3,1,1,1800
460,462,3,1,1,1600
460,468,4,1,1,1800
460,469,4,1,1,1600
460,469,4,1,1,1800
460,475,5,1,1,1600
460,475,5,1,1,1800
460,476,5,1,1,1800
460,482,6,1,1,1600
460,483,6,1,1,1600
460,483,6,1,1,1800
460,489,7,1,1,1600
460,489,7,1,1,1800
460,490,7,1,1,1800
460,496,8,1,1,1600
460,497,8,1,1,1600
460,497,8,1,1,1800
460,503,9,1,1,1800
460,504,9,1,1,1600
460,504,9,1,1,1800
460,510,10,1,1,1600
460,511,10,1,1,1600
460,511,10,1,1,1800
464,525,1,1,1,2000
467,223,1,1,1,1700
474,306,1,1,1,1945
474,307,1,4,10,1500
474,308,1,0,2,1600
485,334,1,1,2,1945
485,335,1,10,18,1500
485,335,1,0,2,1730
485,336,1,0,4,1600
508,377,1,1,2,1245
508,377,1,22,42,1500
508,378,1,1,2,1400
543,412,1,1,1,1245
543,412,1,10,20,1500
543,412,1,1,1,1730
543,413,1,3,6,1600
562,433,1,1,1,1245
562,433,1,1,3,1500
562,433,1,1,1,1730
562,434,1,1,2,1330
562,434,1,1,1,1600
573,461,1,1,1,1245
573,461,1,1,1,1730
573,462,1,1,1,1330
573,462,1,1,1,1600
580,482,1,1,1,1730
580,483,1,1,1,1500
583,503,1,1,1,1730
593,219,1,1,2,2000
593,220,1,1,2,2000
598,225,1,0,2,2000
598,226,1,20,40,1945
598,226,1,2,10,2000
598,227,1,4,8,1945
598,227,1,2,10,2000
598,228,1,0,2,1945
598,229,1,0,2,2000
636,240,1,12,30,1945
636,240,1,1,4,2000
636,241,1,6,12,1945
636,241,1,2,6,2000
636,242,1,0,2,1945
662,261,1,0,4,1945
662,261,1,0,1,2000
662,262,1,0,4,1945
662,262,1,0,1,2000
662,268,1,0,4,1945
662,268,1,0,1,2000
662,269,1,0,4,1945
662,269,1,0,1,2000
681,303,1,3,8,1945
681,303,1,1,8,2000
681,304,1,1,8,1945
681,304,1,1,8,2000
692,345,1,0,2,2000
692,346,1,0,2,2000
692,352,1,0,4,2000
692,353,1,0,4,2000
692,359,1,0,4,2000
692,360,1,0,4,2000
699,380,1,1,1,1945
699,381,1,1,1,1945
699,401,2,1,1,1945
699,402,2,1,1,1945
702,448,1,1,1,2000
707,247,1,8,16,1845
707,248,1,8,16,1845
707,282,2,8,16,1845
707,283,2,8,16,1845
707,317,3,8,16,1845
707,318,3,8,16,1845
729,345,1,4,12,1945
729,346,1,4,16,1945
729,359,1,0,6,1945
751,373,1,4,4,1945
751,374,1,4,4,1945
751,375,1,0,4,1945
764,408,1,2,4,1945
764,409,1,2,4,1945
771,450,1,0,1,1945
771,451,1,2,2,1945
774,469,1,1,1,1500
777,229,1,1,1,2000
777,230,1,1,1,1245
777,230,1,4,4,1500
777,230,1,1,1,1730
777,231,1,2,2,1330
777,231,1,1,1,1600
777,236,2,1,1,2000
